University Code,University Name,Rating,Course Code,Course Name,Fee,Grade,Level,Tag
26,National Textile University Karachi,1,895,MS-Advanced Clothing & Fashion (Morning),77000,null,Master,Advanced Clothing & Fashion
26,National Textile University Karachi,1,896,MS-Computer Science,77000,null,Master,Computer Science
26,National Textile University Karachi,1,897,MS-Software Engineering,77000,null,Master,Software Engineering
26,National Textile University Karachi,1,898,MS-Mathematics,77000,null,Master,Mathematics
26,National Textile University Karachi,1,899,MS-Physics,77000,null,Master,Physics
26,National Textile University Karachi,1,900,MBA-2 Years (For Non Business Graduates),97160,null,Master,Business Administration
26,National Textile University Karachi,1,901,MBA (Project Based Program),null,null,Master,Business Administration
26,National Textile University Karachi,1,902,MS-Business Administration,87080,null,Master,Business Administration
27,"Salim Habib University, Karachi",1,903,BE - Biomedical Engineering,121000,60,Bachelor,Biomedical Engineering
27,"Salim Habib University, Karachi",1,904,BS - Biosciences,121000,45,Bachelor,Biosciences
27,"Salim Habib University, Karachi",1,905,BS - Computer Science,121000,50,Bachelor,Computer Science
27,"Salim Habib University, Karachi",1,906,BS - Accounting & Finance,121000,45,Bachelor,Accounting & Finance
27,"Salim Habib University, Karachi",1,907,BBA,121000,45,Bachelor,Business Administration
27,"Salim Habib University, Karachi",1,908,BS -Supply Chain Management,121000,45,null,null
27,"Salim Habib University, Karachi",1,909,BS-Fintech,121000,45,null,null
27,"Salim Habib University, Karachi",1,910,BS-Actuarial Science & Risk Management,121000,45,null,null
27,"Salim Habib University, Karachi",1,911,BS-Business Analytics,121000,45,null,null
27,"Salim Habib University, Karachi",1,912,Doctor of Pharmacy,132000,60,Bachelor,Pharmacy
27,"Salim Habib University, Karachi",1,913,ME - Biomedical Engineering,null,2,Master,Biomedical Engineering
27,"Salim Habib University, Karachi",1,914,MS - Computer Science,null,2,Master,Computer Science
27,"Salim Habib University, Karachi",1,915,MBA,null,2,Master,Business Administration
28,Habib University,1,916,BS Computer Science,1212000,70,Bachelor,Computer Science
28,Habib University,1,917,BS Electrical Engineering,1212000,70,Bachelor,Electrical Engineering
28,Habib University,1,918,BS Computer Engineering,1212000,70,Bachelor,Computer Engineering
28,Habib University,1,919,BA (Honors) Communication & Design,1212000,70,Bachelor,Communication
28,Habib University,1,920,BA (Honors) Comparative Humanities,1212000,70,Bachelor,Humanities
28,Habib University,1,921,BSc (Honors) Social Development & Policy,1212000,70,Bachelor,Social Development
29,Bahria University,1,922,BS Accounting and Finance,171500,50,Bachelor,Accounting
29,Bahria University,1,923,BS in Economics and Finance,171500,50,Bachelor,Economics
29,Bahria University,1,924,BS in Business Analytics,null,50,Bachelor,Business Analytics
29,Bahria University,1,925,BS Supply Chain Management,158000,50,Bachelor,Supply Chain Management
29,Bahria University,1,926,BS Computer Science,160750,50,Bachelor,Computer Science
29,Bahria University,1,927,Bachelor in Business Administration,171500,50,Bachelor,Business Administration
29,Bahria University,1,928,Bachelor of Electrical Engineering (Electronics/Telecom/Power Stream),161000,60,Bachelor,Electrical Engineering
29,Bahria University,1,929,BS Robotics & Intelligent Systems,null,50,Bachelor,Robotics
29,Bahria University,1,930,Bachelor of Software Engineering,157000,60,Bachelor,Software Engineering
29,Bahria University,1,931,Bachelor of Computer Science,160750,50,Bachelor,Computer Engineering
29,Bahria University,1,932,Bachelor of science in Artificial Intelligence – BS AI,147560,50,Bachelor,Artificial Intelligence
29,Bahria University,1,933,BS Information Technology,142000,50,Bachelor,Information Technology
29,Bahria University,1,934,BS Environmental Sciences,139500,50,Bachelor,Environmental Sciences
29,Bahria University,1,935,BS Geosciences,139500,50,Bachelor,Geosciences
29,Bahria University,1,936,BS Remote Sensing & GIS,131000,50,Bachelor,Remote Sensing
29,Bahria University,1,937,BS Psychology,141000,50,Bachelor,Psychology
29,Bahria University,1,938,Bachelor in Social Sciences,150500,50,Bachelor,Social Sciences
29,Bahria University,1,939,BS English,131000,50,Bachelor,English
29,Bahria University,1,940,BS Public Health (BSPH),165000,50,Bachelor,Public Health
29,Bahria University,1,941,BS Mathematics,131540,50,Bachelor,Mathematics
29,Bahria University,1,942,BS Maritime Business and Management,139500,50,Bachelor,Maritime Business
29,Bahria University,1,943,BS (Coastal and Marine Sciences),139500,50,Bachelor,Coastal Sciences
29,Bahria University,1,944,MBBS,null,50,Bachelor,Medicine
29,Bahria University,1,945,BDS,null,50,Bachelor,Dentistry
29,Bahria University,1,946,DPT – Doctor in Physical Therapy,null,50,Bachelor,Physical Therapy
29,Bahria University,1,947,BS Nursing,null,50,Bachelor,Nursing
29,Bahria University,1,948,BS Medical Laboratory Technology,null,50,Bachelor,Medical Laboratory
29,Bahria University,1,949,Bachelor of Science in Biotechnology,74375,50,Bachelor,Biotechnology
29,Bahria University,1,950,LLB,167500,50,Bachelor,Law
29,Bahria University,1,951,BS (Media Studies),146250,50,Bachelor,Media Studies
29,Bahria University,1,952,BS Television Broadcasting & Digital Media,null,50,Bachelor,Television Broadcasting
29,Bahria University,1,953,BS (Islamic Studies),90500,50,Bachelor,Islamic Studies
29,Bahria University,1,954,MS Project Management (Weekend),148500,2,Master,Project Management
29,Bahria University,1,955,MS ( Finance) (Weekend),120500,2,Master,Finance
29,Bahria University,1,956,MS Management Sciences,117500,2,Master,Management Sciences
29,Bahria University,1,957,MS ( HRM and Organizational Psychology),null,2,Master,HRM and Organizational Psychology
29,Bahria University,1,958,MBA ( Pharmaceutical and Health Management),152000,2,Master,Pharmaceutical and Health Management
29,Bahria University,1,959,MS Electrical Engineering,117500,2,Master,Electrical Engineering
29,Bahria University,1,960,MS Software Engineering,117500,2,Master,Software Engineering
29,Bahria University,1,961,MS Computer Engineering,117500,2,Master,Computer Engineering
29,Bahria University,1,962,MS Computer Science,117500,2,Master,Computer Science
29,Bahria University,1,963,MS Telecom & Networking,120500,2,Master,Telecom & Networking
29,Bahria University,1,964,MS Geophysics,129500,2,Master,Geophysics
29,Bahria University,1,965,MS Environmental Sciences,129500,2,Master,Environmental Sciences
29,Bahria University,1,966,MS Maritime Ports and Shipping Management,null,2,Master,Maritime Management
29,Bahria University,1,967,MS Maritime Trade and Logistics,null,2,Master,Maritime Management
29,Bahria University,1,968,MBA(2 YEARS),162000,2,Master,Business Administration
29,Bahria University,1,969,MBA (1.5 YEARS),162000,2,Master,Business Administration
29,Bahria University,1,970,MS Media Studies,120500,2,Master,Media Studies
29,Bahria University,1,971,MS (Clinical Psychology),138750,2,Master,Clinical Psychology
29,Bahria University,1,972,MS Islamic Studies,113528,2,Master,Islamic Studies
30,Kasbit University,1,973,BBA,95000,45,Bachelor,Business Administration
30,Kasbit University,1,974,BS Accounting and Finance,95000,60,Bachelor,Accounting
30,Kasbit University,1,975,BS Software Engineering,95000,60,Bachelor,Software Engineering
30,Kasbit University,1,976,BS Computer Science,95000,50,Bachelor,Computer Science
30,Kasbit University,1,977,BBA(2 Years),95000,45,Bachelor,Business Administration
30,Kasbit University,1,978,MBA,96000,45,Master,Business Administration
30,Kasbit University,1,979,MS,96000,2.5,Master,Master of Science
31,Dow University of Health Sciences (DUHS),1,980,BDS - Bachelors of Dental Surgery,1264500,60,Bachelor,Dental Surgery
31,Dow University of Health Sciences (DUHS),1,981,BBA (4 Years) - Bachelor of Business Administration,1144730,60,Bachelor,Business Administration
31,Dow University of Health Sciences (DUHS),1,982,BBA (2 Years) - Bachelor of Business Administration,132025,60,Bachelor,Business Administration
31,Dow University of Health Sciences (DUHS),1,983,BS Generic Nursing,214130,60,Bachelor,Nursing
31,Dow University of Health Sciences (DUHS),1,984,"MBBS - Bachelor of Medicine, Bachelor of Surgery",1032000,60,Bachelor,Medicine
31,Dow University of Health Sciences (DUHS),1,985,BS Medical Technology in Perfusion Sciences (PS),188612,60,Bachelor,Medical Technology
31,Dow University of Health Sciences (DUHS),1,986,BS Medical Technology in Respiratory and Critical Care (RCCT),220612,60,Bachelor,Medical Technology
31,Dow University of Health Sciences (DUHS),1,987,BS Medical Technology in Clinical Ophthalmic Technology (OPT),220612,60,Bachelor,Medical Technology
31,Dow University of Health Sciences (DUHS),1,988,BS Medical Technology in Surgical Technology (ST),188612,60,Bachelor,Medical Technology
31,Dow University of Health Sciences (DUHS),1,989,BS Medical Technology in Clinical Laboratory Sciences (CLS),188612,60,Bachelor,Medical Technology
31,Dow University of Health Sciences (DUHS),1,990,Pharm D - Doctor of Pharmacy,263000,60,Bachelor,Pharmacy
31,Dow University of Health Sciences (DUHS),1,991,BS Nutrition,227094,60,Bachelor,Nutrition
31,Dow University of Health Sciences (DUHS),1,992,BSRT - BS Radiologic Technology,220612,60,Bachelor,Radiologic Technology
31,Dow University of Health Sciences (DUHS),1,993,BS DCP (Dental Hygiene),208210,60,Bachelor,Dental Hygiene
31,Dow University of Health Sciences (DUHS),1,994,BS DCP (Dental Technology),208210,60,Bachelor,Dental Technology
31,Dow University of Health Sciences (DUHS),1,995,BS Biotechnology,220612,60,Bachelor,Biotechnology
31,Dow University of Health Sciences (DUHS),1,996,DPT - Doctor of Physical Therapy,233000,60,Bachelor,Physical Therapy
31,Dow University of Health Sciences (DUHS),1,997,BS Optometry,220612,60,Bachelor,Optometry
31,Dow University of Health Sciences (DUHS),1,998,BS Psychology,220612,60,Bachelor,Psychology
31,Dow University of Health Sciences (DUHS),1,999,BS Public Health,214130,60,Bachelor,Public Health
31,Dow University of Health Sciences (DUHS),1,1000,Master of Business Administration (MBA),102468,50,Master,Business Administration
31,Dow University of Health Sciences (DUHS),1,1001,Masters in Science in Nursing (MSN),75900,2.5,Master,Nursing
31,Dow University of Health Sciences (DUHS),1,1002,Master of Sciences in Diabetes & Endocrinology (MSc. D & E),82225,,Master,Diabetes & Endocrinology
31,Dow University of Health Sciences (DUHS),1,1003,Master of Science in Public Health (MSPH),101200,,Master,Public Health
31,Dow University of Health Sciences (DUHS),1,1004,Master of Sciences in Biostatistics and Epidemiology (MSBE),101200,,Master,Biostatistics & Epidemiology
31,Dow University of Health Sciences (DUHS),1,1005,Master of Science in Public Health (Health Policy & Management) (MSPH),101200,,Master,Public Health
31,Dow University of Health Sciences (DUHS),1,1006,Master of Science in Public Health (Social & Behavioral Sciences) (MSPH),101200,,Master,Public Health
31,Dow University of Health Sciences (DUHS),1,1007,Master of Science in Public Health (Nutritional Sciences) (MSPH),101200,,Master,Public Health
31,Dow University of Health Sciences (DUHS),1,1008,Master in Health Professions' Education (MHPE),136620,,Master,Health Professions
31,Dow University of Health Sciences (DUHS),1,1009,Master of Surgery in Cardiac Surgery (MS),101200,,Master,Cardiac Surgery
31,Dow University of Health Sciences (DUHS),1,1010,Master of Surgery in Neurosurgery (MS),101200,,Master,Neurosurgery
31,Dow University of Health Sciences (DUHS),1,1011,Master of Surgery in Ophthalmology (MS),101200,,Master,Ophthalmology
31,Dow University of Health Sciences (DUHS),1,1012,Master of Surgery in Plastic Surgery (MS),101200,,Master,Plastic Surgery
31,Dow University of Health Sciences (DUHS),1,1013,Master of Surgery in Orthopedic (MS),101200,,Master,Orthopedic Surgery
31,Dow University of Health Sciences (DUHS),1,1014,Master of Surgery in ENT (MS),101200,,Master,ENT Surgery
31,Dow University of Health Sciences (DUHS),1,1015,Master of Dental Surgery (Operative Dentistry) (MDS),101200,,Master,Dental Surgery
31,Dow University of Health Sciences (DUHS),1,1016,Master of Dental Surgery (Orthodontics) (MDS),101200,,Master,Dental Surgery
31,Dow University of Health Sciences (DUHS),1,1017,Master of Dental Surgery (Oral Surgery) (MDS),101200,,Master,Dental Surgery
31,Dow University of Health Sciences (DUHS),1,1018,Master of Dental Surgery (Prosthodontics) (MDS),101200,,Master,Dental Surgery
31,Dow University of Health Sciences (DUHS),1,1019,Master of Dental Sciences (Oral Biology) (MDS),82225,,Master,Dental Sciences
31,Dow University of Health Sciences (DUHS),1,1020,Master of Dental Sciences (Sciences of Dental Material) (MDS),82225,,Master,Dental Sciences
31,Dow University of Health Sciences (DUHS),1,1021,Master of Dental Sciences (Community Dentistry) (MDS),82225,,Master,Dental Sciences
31,Dow University of Health Sciences (DUHS),1,1022,Master of Dental Sciences (Oral Pathology) (MDS),82225,,Master,Dental Sciences
31,Dow University of Health Sciences (DUHS),1,1023,Master of Sciences in Operative Dentistry (MSc),82225,,Master,Operative Dentistry
31,Dow University of Health Sciences (DUHS),1,1024,Master of Sciences in Oral Surgery (MSc),82225,,Master,Oral Surgery
31,Dow University of Health Sciences (DUHS),1,1025,Master of Sciences in Prosthodontics (MSc),82225,,Master,Prosthodontics
31,Dow University of Health Sciences (DUHS),1,1026,Master of Sciences in Orthodontics (MSc),82225,,Master,Orthodontics
31,Dow University of Health Sciences (DUHS),1,1027,Master of Sciences in Periodontology (MSc),82225,,Master,Periodontology
31,Dow University of Health Sciences (DUHS),1,1028,Master of Sciences in Oral Biology (MSc),82225,,Master,Oral Biology
31,Dow University of Health Sciences (DUHS),1,1029,Master of Sciences in Oral Pathology (MSc),82225,,Master,Oral Pathology
31,Dow University of Health Sciences (DUHS),1,1030,Master of Sciences in Dental Materials (MSc),82225,,Master,Dental Materials
31,Dow University of Health Sciences (DUHS),1,1031,Master of Sciences in Community Dentistry (MSc),82225,,Master,Community Dentistry
31,Dow University of Health Sciences (DUHS),1,1032,Master of Sciences in Oral Medicine (MSc),82225,,Master,Oral Medicine
31,Dow University of Health Sciences (DUHS),1,1033,Executive Master of Business Administration (EMBA),68312,null,Master,Business Administration
31,Dow University of Health Sciences (DUHS),1,1034,MS Advanced Physiotherapy,101200,null,Master,Advanced Physiotherapy
31,Dow University of Health Sciences (DUHS),1,1035,Master of Sciences in Biotechnology (MSc),82225,,Master,Biotechnology
31,Dow University of Health Sciences (DUHS),1,1036,Master of Sciences in Physiology (MSc),82225,,Master,Physiology
31,Dow University of Health Sciences (DUHS),1,1037,Master of Sciences in Genetics (MSc),82225,,Master,Genetics
31,Dow University of Health Sciences (DUHS),1,1038,Master of Sciences in Microbiology (MSc),82225,,Master,Microbiology
31,Dow University of Health Sciences (DUHS),1,1039,Master of Sciences in Molecular Pathology (MSc),82225,,Master,Molecular Pathology
31,Dow University of Health Sciences (DUHS),1,1040,Master of Sciences in Biochemistry (MSc),82225,,Master,Biochemistry
31,Dow University of Health Sciences (DUHS),1,1041,Master of Sciences in Pathology (MSc),82225,,Master,Pathology
31,Dow University of Health Sciences (DUHS),1,1042,Master of Sciences in Hematology (MSc),82225,,Master,Hematology
31,Dow University of Health Sciences (DUHS),1,1043,Master of Sciences in Anatomy (MSc),82225,,Master,Anatomy
31,Dow University of Health Sciences (DUHS),1,1044,Master of Sciences in Histopathology (MSc),82225,,Master,Histopathology
31,Dow University of Health Sciences (DUHS),1,1045,MS in Advanced Physiotherapy (MSAPT),101200,null,Master,Advanced Physiotherapy
31,Dow University of Health Sciences (DUHS),1,1046,Doctor of Medicine in Emergency Medicine-(MD),267093,,Master,Emergency Medicine
31,Dow University of Health Sciences (DUHS),1,1047,Doctor of Medicine in Anesthesiology-(MD),267093,,Master,Anesthesiology
31,Dow University of Health Sciences (DUHS),1,1048,Doctor of Medicine in Cardiology-(MD),267093,,Master,Cardiology
31,Dow University of Health Sciences (DUHS),1,1049,Doctor of Medicine in Critical Care Medicine-(MD),267093,,Master,Critical Care Medicine
31,Dow University of Health Sciences (DUHS),1,1050,Doctor of Medicine in Dermatology-(MD),267093,,Master,Dermatology
31,Dow University of Health Sciences (DUHS),1,1051,Doctor of Medicine in Family Medicine-(MD),267093,,Master,Family Medicine
31,Dow University of Health Sciences (DUHS),1,1052,Doctor of Medicine in Medical Radiology-(MD),267093,,Master,Medical Radiology
31,Dow University of Health Sciences (DUHS),1,1053,Doctor of Medicine in Neurology-(MD),267093,,Master,Neurology
31,Dow University of Health Sciences (DUHS),1,1054,Doctor of Medicine in Pulmonology-(MD),267093,,Master,Pulmonology
31,Dow University of Health Sciences (DUHS),1,1055,Doctor of Medicine in Psychiatry-(MD),267093,,Master,Psychiatry
32,Ilma University,1,1056,BS - Marketing (BBA-M),195500,45,Bachelor,Marketing
32,Ilma University,1,1057,BS - Banking & Finance (BBA-BF),195500,45,Bachelor,Banking & Finance
32,Ilma University,1,1058,BS - Human Resource Management (BBA-HRM),195500,45,Bachelor,Human Resource Management
32,Ilma University,1,1059,BS - Supply Chain Management (BBA-SCM),195500,45,Bachelor,Supply Chain Management
32,Ilma University,1,1060,BS - Accounting & Finance (BSAF),195500,45,Bachelor,Accounting & Finance
32,Ilma University,1,1061,BS - Digital Marketing (BS-DM),195500,45,Bachelor,Digital Marketing
32,Ilma University,1,1062,BS - Islamic Finance (BS-IF),195500,45,Bachelor,Islamic Finance
32,Ilma University,1,1063,BS - Computer Science (BS-CS),195500,50,Bachelor,Computer Science
32,Ilma University,1,1064,BS - Information Technology (BS-IT),195500,50,Bachelor,Information Technology
32,Ilma University,1,1065,BS - Artificial Intelligence (BS-AI),195500,50,Bachelor,Artificial Intelligence
32,Ilma University,1,1066,BS - Cyber Security (BS-CST),195500,50,Bachelor,Cyber Security
32,Ilma University,1,1067,BS - Software Engineering (BSSE),195500,50,Bachelor,Software Engineering
32,Ilma University,1,1068,BS - Media Sciences (BS-MDS),195500,45,Bachelor,Media Sciences
32,Ilma University,1,1069,BS - Animation & Visual Effects (BS-AV),195500,45,Bachelor,Animation & Visual Effects
32,Ilma University,1,1070,BS - Fashion Design (BS-FD),195500,45,Bachelor,Fashion Design
32,Ilma University,1,1071,EMBA (Executive Master of Business Administration),null,2,Master,Business Administration
32,Ilma University,1,1072,MBA (Master of Business Administration),null,2,Master,Business Administration
32,Ilma University,1,1073,MS-MDS (Master of Science in Media Science),null,3,Master,Media Science
32,Ilma University,1,1074,MS-MS (Master of Science in Management Sciences),null,3,Master,Management Sciences
32,Ilma University,1,1075,MS-CS (Master of Science in Computer Science),null,3,Master,Computer Science
32,Ilma University,1,1076,MS-SE (Master of Science in Software Engineering),null,3,Master,Software Engineering
33,Uit University,1,1077,BS (Computer Science),177170,50,Bachelor,Computer Science
33,Uit University,1,1078,BS (Software Engineering),177170,60,Bachelor,Software Engineering
33,Uit University,1,1079,BS (Accounting and Finance),110000,45,Bachelor,Accounting
33,Uit University,1,1080,Bachelor in Business Administration (BBA),126800,45,Bachelor,Business
33,Uit University,1,1081,B.E. Tech (Electronics),75500,50,Bachelor,Electronics
33,Uit University,1,1082,B.E. Tech (Software),75500,50,Bachelor,Software
33,Uit University,1,1083,B.E. Tech (Computer),75500,50,Bachelor,Computer
33,Uit University,1,1084,BE Electrical Engineering(Computer Systems),null,60,Bachelor,Electrical Engineering
34,Nust University,1,1085,BS Computer Science (BSCS),149000,60,Bachelor,Computer Science
34,Nust University,1,1086,BBA Bachelor of Business Administration,200300,60,Bachelor,Business Administration
34,Nust University,1,1087,BS English,149000,60,Bachelor,English
34,Nust University,1,1088,BEd,149000,60,Bachelor,Education
34,Nust University,1,1089,Bachelor of Geoinformatics Engineering,149000,60,Bachelor,Geoinformatics
34,Nust University,1,1090,Bachelor of Environmental Engineering,149000,60,Bachelor,Environmental
34,Nust University,1,1091,Bachelor of Civil Engineering,149000,60,Bachelor,Civil Engineering
34,Nust University,1,1092,Bachelor of Materials Engineering,149000,60,Bachelor,Materials Engineering
34,Nust University,1,1093,Bachelor of Electrical Engineering,149000,60,Bachelor,Electrical Engineering
34,Nust University,1,1094,BS Software Engineering,149000,60,Bachelor,Software Engineering
34,Nust University,1,1095,Bachelor of Mechanical Engineering,149000,60,Bachelor,Mechanical Engineering
34,Nust University,1,1096,Bachelor of Aerospace Engineering,149000,60,Bachelor,Aerospace Engineering
34,Nust University,1,1097,Bachelor of Avionics Engineering,149000,60,Bachelor,Avionics Engineering
34,Nust University,1,1098,Bachelor of Mechatronics Engineering,149000,60,Bachelor,Mechatronics Engineering
34,Nust University,1,1099,Bachelor of Military Art and Science,149000,60,Bachelor,Military Art and Science
34,Nust University,1,1100,Bachelor of Science in Mass Communication,149000,60,Bachelor,Mass Communication
34,Nust University,1,1101,Bachelor of Public Administration,149000,60,Bachelor,Public Administration
34,Nust University,1,1102,Bachelor of Science in Mathematics,149000,60,Bachelor,Mathematics
34,Nust University,1,1103,Bachelor of Science in Physics,149000,60,Bachelor,Physics
34,Nust University,1,1104,Bachelor of Architecture,200300,60,Bachelor,Architecture
34,Nust University,1,1105,Bachelor of Industrial Design,200300,60,Bachelor,Industrial Design
34,Nust University,1,1106,Bachelor of Science in Applied Biosciences,149000,60,Bachelor,Biosciences
34,Nust University,1,1107,Bachelor of Chemical Engineering,149000,60,Bachelor,Chemical Engineering
34,Nust University,1,1108,Bachelor of Electrical (Telecommunication) Engineering,149000,60,Bachelor,Electrical Engineering
34,Nust University,1,1109,Bachelor of Science in Accounting and Finance,200300,60,Bachelor,Accounting
34,Nust University,1,1110,Bachelor of Computer Engineering,149000,60,Bachelor,Computer Engineering
34,Nust University,1,1111,Bachelor of Industrial and Manufacturing Engineering,149000,60,Bachelor,Industrial Engineering
34,Nust University,1,1112,BS Management Information Systems,149000,60,Bachelor,Management Information Systems
34,Nust University,1,1113,BS Economics,149000,60,Bachelor,Economics
34,Nust University,1,1114,BSc Naval Architecture Engineering,149000,60,Bachelor,Naval Architecture
34,Nust University,1,1115,BSc Electrical Engineering,149000,60,Bachelor,Electrical Engineering
34,Nust University,1,1116,BSc Mechanical Engineering,149000,60,Bachelor,Mechanical Engineering
34,Nust University,1,1117,BS Information Technology (BSIT),149000,60,Bachelor,Information Technology
34,Nust University,1,1118,MA Arabic,101780,2,Master,Arabic
34,Nust University,1,1119,MA ELT,101780,2,Master,ELT
34,Nust University,1,1120,MA Persian,101780,2,Master,Persian
34,Nust University,1,1121,MSc Economics,101780,2,Master,Economics
34,Nust University,1,1122,MCS,101780,2,Master,Computer Science
34,Nust University,1,1123,MBA Master of Business Administration,184680,2,Master,Business Administration
34,Nust University,1,1124,MEd,101780,2,Master,Education
34,Nust University,1,1125,MS Geotechnical Engineering,101780,2,Master,Geotechnical
34,Nust University,1,1126,MS Structural Engineering,101780,2,Master,Structural
34,Nust University,1,1127,MS Urban and Regional Planning,101780,2,Master,Urban Planning
34,Nust University,1,1128,MS Environmental Engineering,101780,2,Master,Environmental
34,Nust University,1,1129,MS Environmental Science,101780,2,Master,Environmental
34,Nust University,1,1130,Remote Sensing & GIS,101780,2,Master,Remote Sensing
34,Nust University,1,1131,MS Construction Engineering & Management,101780,2,Master,Construction
34,Nust University,1,1132,MS Water Resources Engineering and Management,101780,2,Master,Water Resources
34,Nust University,1,1133,MS Materials & Surface Engineering,101780,2,Master,Materials
34,Nust University,1,1134,MS Chemical Engineering,101780,2,Master,Chemical Engineering
34,Nust University,1,1135,MS Nanoscience & Engineering,101780,2,Master,Nanoscience
34,Nust University,1,1136,MS Process Systems Engineering,101780,2,Master,Process Systems
34,Nust University,1,1137,MS Electrical Engineering,101780,2,Master,Electrical Engineering
34,Nust University,1,1138,MS Information Technology,101780,2,Master,Information
34,Nust University,1,1139,MS Computer & Communication Security,101780,2,Master,Computer Security
34,Nust University,1,1140,MS Computer Science (MSCS),101780,2,Master,Computer Science
34,Nust University,1,1141,MS Innovative Technologies in Education,101780,2,Master,Innovative Technologies
34,Nust University,1,1142,MS Mechanical Engineering,101780,2,Master,Mechanical
34,Nust University,1,1143,MS Design & Manufacturing Engineering,101780,2,Master,Design
34,Nust University,1,1144,MS Robotics & Intelligent Machine Engineering,101780,2,Master,Robotics
34,Nust University,1,1145,MS Biomedical Engineering,101780,2,Master,Biomedical Engineering
34,Nust University,1,1146,MS Biomedical Sciences,101780,2,Master,Biomedical
34,Nust University,1,1147,MS Software Engineering,101780,2,Master,Software
34,Nust University,1,1148,MS Computer Engineering,101780,2,Master,Computer
34,Nust University,1,1149,MS Mechatronics Engineering,101780,2,Master,Mechatronics
34,Nust University,1,1150,MS Engineering Management,101780,2,Master,Engineering Management
34,Nust University,1,1151,MS Disaster Management,101780,2,Master,Disaster Management
34,Nust University,1,1152,MS Transportation Engineering,101780,2,Master,Transportation
34,Nust University,1,1153,MS Energy Systems Engineering,101780,2,Master,Energy Systems
34,Nust University,1,1154,MS Bioinformatics,101780,2,Master,Bioinformatics
34,Nust University,1,1155,MS Clinical Psychology,101780,2,Master,Clinical Psychology
34,Nust University,1,1156,MS Mass Communication,101780,2,Master,Mass Communication
34,Nust University,1,1157,MS Development Studies,101780,2,Master,Development
34,Nust University,1,1158,MS Physics,101780,2,Master,Physics
34,Nust University,1,1159,MS Mathematics,101780,2,Master,Mathematics
34,Nust University,1,1160,MS Chemistry,101780,2,Master,Applied Chemistry
34,Nust University,1,1161,MS Geotechnical & Tunneling Engineering,101780,2,Master,Geotechnical
34,Nust University,1,1162,MS Remote Sensing & GIS,101780,2,Master,Remote Sensing
34,Nust University,1,1163,MS Avionics Engineering,101780,2,Master,Avionics
34,Nust University,1,1164,MS Aerospace Engineering,101780,2,Master,Aerospace
34,Nust University,1,1165,Executive MBA,45770,2,Master,Executive
34,Nust University,1,1166,MS Human resource Management,161460,2,Master,Human Resource
34,Nust University,1,1167,MS Economics,161460,2,Master,Economics
34,Nust University,1,1168,MS Career Counseling & Education Program,101780,2,Master,Career Counseling
34,Nust University,1,1169,MS Peace & Conflict Studies,101780,2,Master,Peace
34,Nust University,1,1170,MS Healthcare Biotechnology,101780,2,Master,Healthcare
34,Nust University,1,1171,MS Plant Biotechnology,101780,2,Master,Plant
34,Nust University,1,1172,MS Industrial Biotechnology,101780,2,Master,Industrial
35,Kmdc University,1,1173,BDS - Dentistry (Open Merit),41870,60,Bachelor,Dental Surgery
35,Kmdc University,1,1174,MBBS (Open Merit),41870,60,Bachelor,Medicine
35,Kmdc University,1,1175,BDS - Dentistry (Self Finance),360000,60,Bachelor,Dental Surgery
35,Kmdc University,1,1176,MBBS (Self Finance),360000,60,Bachelor,Medicine
36,Nazeer Hussain University,1,1177,Bachelor of Architecture,124000,50,Bachelor,Architecture
36,Nazeer Hussain University,1,1178,Bachelor of Graphic Design,72000,50,Bachelor,Graphic Design
36,Nazeer Hussain University,1,1179,Bachelor of Science in Mechanical Engineering,90000,60,Bachelor,Mechanical Engineering
36,Nazeer Hussain University,1,1180,Bachelor of Science in Electrical Engineering,90000,60,Bachelor,Electrical Engineering
36,Nazeer Hussain University,1,1181,Bachelor of Science in Computer Science,75000,50,Bachelor,Computer Science
36,Nazeer Hussain University,1,1182,DPT,101000,60,Bachelor,Physical Therapy
36,Nazeer Hussain University,1,1183,PHARM-D,82000,60,Bachelor,Pharmacy
36,Nazeer Hussain University,1,1184,Bachelor of Enigneering in Software(BS-SE),75000,50,Bachelor,Software Engineering
36,Nazeer Hussain University,1,1185,B.ED(Education),null,null,Bachelor,Education
36,Nazeer Hussain University,1,1186,Bachelor of Science in Technology,null,null,Bachelor,Technology
36,Nazeer Hussain University,1,1187,Bachelor of Science in Engineering Technology,null,null,Bachelor,Engineering Technology
36,Nazeer Hussain University,1,1188,Bachelor of Business Administration (4 years),80000,45,Bachelor,Business Administration
36,Nazeer Hussain University,1,1189,Bachelor of Business Administration (2 years),68640,45,Bachelor,Business Administration
36,Nazeer Hussain University,1,1190,Associate Degree in Business Management,59000,45,Bachelor,Business Management
36,Nazeer Hussain University,1,1191,Associate Degree in Computer Science,59000,50,Bachelor,Computer Science
36,Nazeer Hussain University,1,1192,Associate Degree in Physical Therapy,85000,45,Bachelor,Physical Therapy
36,Nazeer Hussain University,1,1193,Associate Degree in AI,59000,50,Bachelor,Artificial Intelligence
36,Nazeer Hussain University,1,1194,Mechanical Engineering Technology,44000,50,Bachelor,Mechanical Engineering
36,Nazeer Hussain University,1,1195,Electrical Engineering Technology,44000,50,Bachelor,Electrical Engineering
36,Nazeer Hussain University,1,1196,Electronics Engineering Technology,44000,50,Bachelor,Electronics Engineering
